,ITERATION,AMPLITUDE
114,114.0,0.4890067735084512
115,115.0,0.7967252288246527
116,116.0,0.20897220087253224
117,117.0,0.10459477805474267
118,118.0,0.04583881749244316
119,119.0,0.27477687941312967
120,120.0,0.5265712362565399
121,121.0,0.5100116365596532
122,122.0,2.6821879356982987
123,123.0,0.09649509886369398
124,124.0,0.9823948084787374
125,125.0,0.7576756975508485
126,126.0,0.8423900873098764
127,127.0,0.7957608299772208
128,128.0,0.8485596054047968
129,129.0,0.810431349048113
130,130.0,1.3985702478377386
131,131.0,0.48506359591649734
132,132.0,0.12568647360777854
133,133.0,0.637539228106516
134,134.0,0.8572799220879277
135,135.0,0.5155603098111765
136,136.0,0.4007364652040346
137,137.0,0.8516275898181562
138,138.0,0.30910637702187366
139,139.0,0.9962858301873778
140,140.0,0.940199912485654
141,141.0,1.5710390182476033
142,142.0,0.1980153040095774
143,143.0,1.8767600802194204
144,144.0,0.5742145222435756
145,145.0,0.6062320884335457
146,146.0,1.1461845272884261
147,147.0,2.0120639991522316
148,148.0,0.2841698958140334
149,149.0,0.042952776673978114
150,150.0,2.8697229484915745
151,151.0,0.4353036138677385
152,152.0,0.010366786915130979
153,153.0,0.6491927237555422
154,154.0,1.330432848620846
155,155.0,0.3161131904171031
156,156.0,1.0963436557711992
157,157.0,1.6243652712589356
158,158.0,0.7868214699921585
159,159.0,0.30915954648225613
160,160.0,0.7026497670762636
161,161.0,0.5892001362777934
162,162.0,0.5739635514494617
163,163.0,1.2680277398962854
164,164.0,0.9433281363569582
165,165.0,0.629163633323409
166,166.0,0.7771953851501511
167,167.0,0.2230662260550517
168,168.0,0.13514138265999426
169,169.0,1.552343456860464
170,170.0,0.7840242520562205
171,171.0,0.5205180486233777
172,172.0,0.4399459685838093
173,173.0,0.9996999853349968
174,174.0,1.5163858339267582
175,175.0,0.2213742494957515
176,176.0,0.7691318304984596
177,177.0,1.5158334467764025
178,178.0,1.101632623413428
179,179.0,1.43779894521945
180,180.0,0.48978770226225554
181,181.0,0.7614207217253255
182,182.0,0.6966241786817919
183,183.0,0.6311802307499321
184,184.0,0.6807718533651397
185,185.0,0.41647012727015026
186,186.0,1.0443921314743712
187,187.0,0.39741517850524805
188,188.0,1.6172450311255768
189,189.0,0.3079838824425692
190,190.0,1.4365283772338704
191,191.0,0.19957521687411853
192,192.0,1.0345847289430181
193,193.0,0.4260914772648474
194,194.0,0.9711820501178721
195,195.0,0.963788196962488
196,196.0,1.809647974762218
197,197.0,0.5944420735656522
198,198.0,0.020988992112566985
199,199.0,1.4050767011558785
200,200.0,0.350724074216566
201,201.0,1.2593161998959657
202,202.0,0.05500707720385625
203,203.0,1.0809616465172385
204,204.0,0.5200430403714129
205,205.0,1.7781024744629188
206,206.0,0.43726345733791083
207,207.0,0.9658256365203832
208,208.0,0.9662385203972447
209,209.0,0.5246102151684819
210,210.0,0.23701468973924453
211,211.0,0.43474405187911175
212,212.0,0.3407106991933969
213,213.0,0.6181394714723748
214,214.0,1.1360515403048843
215,215.0,0.646651348608423
216,216.0,1.1107879400749419
217,217.0,0.0770375706474884
218,218.0,0.2658440041460955
219,219.0,0.2296226582347214
220,220.0,0.7225335953523242
221,221.0,0.4420031464334172
222,222.0,0.5548209650348931
223,223.0,1.5633334942421302
224,224.0,1.1664390061627685
225,225.0,1.697227994222917
226,226.0,1.6579275553989834
227,227.0,1.3036850184504671
228,228.0,0.7842614430363667
229,229.0,0.016539113567552784
230,230.0,1.8105036726773196
231,231.0,1.2350885216949061
232,232.0,1.019560926775272
233,233.0,0.15114942806925635
234,234.0,0.6419258592243204
235,235.0,1.0706808010262283
236,236.0,0.18150601468737626
237,237.0,0.28378228951141976
238,238.0,0.5868612112628242
239,239.0,0.307252083014086
240,240.0,1.4398731452914548
241,241.0,0.14967986382888884
242,242.0,1.1099278837124213
243,243.0,0.685950104341372
244,244.0,0.7678158677410889
245,245.0,2.2567056779084536
246,246.0,0.5059451388068277
247,247.0,1.8207951507285023
248,248.0,0.6332135603844483
249,249.0,0.7655829662339092
250,250.0,1.7247899512151066
251,251.0,0.5268816558718933
252,252.0,1.034435332588687
253,253.0,0.9217735830416292
254,254.0,1.4854072484161531
255,255.0,1.28782307209019
256,256.0,0.7937813536673739
257,257.0,0.864712080201644
258,258.0,0.741349353732254
259,259.0,1.1134444914748196
260,260.0,1.3197616316117533
261,261.0,1.7848647231294175
262,262.0,0.568161541681238
263,263.0,0.8234210269059735
264,264.0,0.39094014449602404
265,265.0,0.35580927036420074
266,266.0,0.6236997663757097
267,267.0,0.3916200759683599
268,268.0,0.7332405220264523
269,269.0,0.5531452396856251
270,270.0,0.25842108246485923
271,271.0,0.5074650679074922
272,272.0,0.36420055273035534
273,273.0,0.9831234124222128
274,274.0,0.8581644385318979
275,275.0,0.6941227302545064
276,276.0,1.5946191892558457
277,277.0,1.3065836902831525
278,278.0,0.3949187284214195
279,279.0,0.6017806380347102
280,280.0,0.08999381344447548
281,281.0,0.4781059730836362
282,282.0,0.20484853850774898
283,283.0,2.0976273806167476
284,284.0,0.5115858633951843
285,285.0,1.2085067432875154
286,286.0,0.2828897819173686
287,287.0,0.1488515058551335
288,288.0,0.8211326412245428
289,289.0,1.1533598416793553
290,290.0,0.4841269408987645
291,291.0,0.8498356942421459
292,292.0,0.3736756342480853
293,293.0,1.3428230959977407
294,294.0,0.5251266744759419
295,295.0,0.7421604818572107
296,296.0,0.7298780385566513
297,297.0,0.4609814305025837
298,298.0,0.3759192445024566
299,299.0,1.4183673747252823
300,300.0,0.8623528099728374
301,301.0,0.986708179246297
302,302.0,0.0007674876442315806
303,303.0,0.31388561009201726
304,304.0,0.4536726693282729
305,305.0,1.428467925189532
306,306.0,0.33391219596163707
307,307.0,1.7275479780442586
308,308.0,1.217736039643987
309,309.0,0.6499356965558561
310,310.0,0.6699500943772126
311,311.0,1.372477494544807
312,312.0,0.36915283704674007
313,313.0,1.1289209127169662
314,314.0,0.7571353505506709
315,315.0,0.5770642700210451
316,316.0,0.46492280637442746
317,317.0,0.1806496693174637
318,318.0,0.3114556164253846
319,319.0,0.6550295496621049
320,320.0,0.7256315777090553
321,321.0,0.5388087759459039
322,322.0,0.5556549405650449
323,323.0,0.5553117475966498
324,324.0,1.6245358820631939
325,325.0,0.6646884869286394
326,326.0,0.9309485475896935
327,327.0,1.0136051002543356
328,328.0,1.1604727696277846
329,329.0,0.8816154917065556
330,330.0,0.03962343893598594
331,331.0,0.9779682234508592
332,332.0,0.7642186543550002
333,333.0,1.3916354773530097
334,334.0,0.3107185164530342
335,335.0,0.7392696213781564
336,336.0,0.5171706440051679
337,337.0,0.6318826008656692
338,338.0,0.006516710231040143
339,339.0,0.7574288694550672
340,340.0,1.3735348793103324
341,341.0,1.168414419759803
342,342.0,1.5653131563927623
343,343.0,0.09710149478925542
344,344.0,0.2640046287228673
345,345.0,2.283352478555077
346,346.0,1.3173123197629844
347,347.0,0.24143805909299645
348,348.0,0.3004004631169447
349,349.0,1.8962012607419394
350,350.0,1.2015090449478982
351,351.0,1.7399028613700065
352,352.0,2.2911875846444936
353,353.0,0.8855338833267984
354,354.0,0.4068354341127444
355,355.0,1.717839036698997
356,356.0,0.11873470797193647
357,357.0,1.337377231964391
358,358.0,2.145067253023059
359,359.0,0.5332272637439643
360,360.0,0.25769731278097263
361,361.0,0.5449882553844453
362,362.0,0.5717768536230605
363,363.0,0.7477538105765875
364,364.0,0.7924780402720565
365,365.0,0.6398058811028537
366,366.0,0.8252901660343038
367,367.0,1.4075199504433746
368,368.0,0.44360362240057966
369,369.0,0.7107158652712832
370,370.0,0.380531586499228
371,371.0,2.9313868191095773
372,372.0,0.3974380529516759
373,373.0,0.18416256592568875
374,374.0,0.3935911553910817
375,375.0,0.31525069915411696
376,376.0,0.2801258329980529
377,377.0,0.5700900059417994
378,378.0,0.10771236147233713
379,379.0,0.6836699551350363
380,380.0,1.1396394391505538
381,381.0,0.3522078922344443
382,382.0,0.8441239040499687
383,383.0,0.33387883909301863
384,384.0,0.7713491780574786
385,385.0,1.6393317626908348
386,386.0,0.9831117114388872
387,387.0,1.4344088378061264
388,388.0,1.041025981927757
389,389.0,1.378695328579547
390,390.0,0.5997708285434207
391,391.0,0.9992456142673309
392,392.0,0.6146036742536042
393,393.0,1.4393792849907705
394,394.0,1.032411122336171
395,395.0,1.376782673030132
396,396.0,0.49088331492421755
397,397.0,1.1064701416913842
398,398.0,0.6206090351546708
399,399.0,0.3544436410618449
400,400.0,0.23995517296508126
401,401.0,1.0530118342728674
402,402.0,0.745394639195087
403,403.0,0.1595070247437919
404,404.0,0.6009473386582316
405,405.0,1.20361477685344
406,406.0,0.6767760205101175
407,407.0,0.6031556272291828
408,408.0,0.37685749235589083
409,409.0,0.7138229891189958
410,410.0,1.0802533666146776
411,411.0,0.3593140536081547
412,412.0,1.6947835351424165
413,413.0,0.5153108578899407
414,414.0,0.25726543182439005
415,415.0,0.40710051099709693
416,416.0,1.1497996281209801
417,417.0,0.5406519464897956
418,418.0,0.8404594247919692
419,419.0,0.8828403173949451
420,420.0,0.11456139794707053
421,421.0,1.8341032410339022
422,422.0,0.3332755185670443
423,423.0,1.0946207960920709
424,424.0,0.8027386917847043
425,425.0,1.5259050769169795
426,426.0,0.5093333222726186
427,427.0,0.6072959311467685
428,428.0,0.8479108348787954
429,429.0,0.2823556656721586
430,430.0,0.7520118792647248
431,431.0,0.3941302382812698
432,432.0,0.8434572189294486
433,433.0,1.0465528749487945
434,434.0,0.500665572506433
435,435.0,0.1510462900476245
436,436.0,1.0938735071166967
437,437.0,0.022590933840152205
438,438.0,2.8788545025998458
439,439.0,0.22919084487108468
440,440.0,1.2381404083449445
441,441.0,0.38247474450172253
442,442.0,1.6606353294021066
443,443.0,2.1377369441316505
444,444.0,2.269510182136082
445,445.0,0.7469639234052479
446,446.0,0.33124223281473225
447,447.0,0.8993694122032495
448,448.0,1.3773632041271153
449,449.0,0.29536316488922554
450,450.0,1.4381124790362467
451,451.0,0.30935850436593426
452,452.0,1.0749023528965724
453,453.0,0.9968253419011571
454,454.0,0.231989057678659
455,455.0,1.4157708877309056
456,456.0,0.5795918829975948
457,457.0,0.2102882018297938
458,458.0,1.999131651561271
459,459.0,1.4001680421218228
460,460.0,2.0665693988383698
461,461.0,1.496253136800015
462,462.0,0.38628808918871343
463,463.0,1.2382520380907134
464,464.0,0.39756699149946506
465,465.0,0.3706658127254805
466,466.0,1.2208314689960795
467,467.0,1.7854559057583776
468,468.0,0.28538408064602766
469,469.0,1.0367112937125587
470,470.0,0.791376990439718
471,471.0,0.7442242901587809
472,472.0,0.6425699128477346
473,473.0,0.6831949360650543
474,474.0,1.1322163489715225
475,475.0,0.2573699963886289
476,476.0,0.2933806345289847
477,477.0,0.34764046635204704
478,478.0,0.45350867984554377
479,479.0,0.3533337755425228
480,480.0,0.5757232130735012
481,481.0,1.3996632884071596
482,482.0,0.23810753178532634
483,483.0,0.6275145222490018
484,484.0,1.6463233940245052
485,485.0,0.7278560151315561
486,486.0,1.302498322206032
487,487.0,1.0109054568145457
488,488.0,0.10834349175581337
489,489.0,0.8514057947706524
490,490.0,1.3934291428032244
491,491.0,0.4922474568159618
492,492.0,1.6815994839723265
493,493.0,0.43582161337561853
494,494.0,1.7072841239461178
495,495.0,0.7321042619969779
496,496.0,0.34644282215843597
497,497.0,1.2936017561246773
498,498.0,1.2070990729115847
499,499.0,1.9524276640098779
500,500.0,0.7685331040984108
501,501.0,0.05969553350988442
502,502.0,2.87318167553949
503,503.0,0.23288778325787796
504,504.0,0.9300891214102256
505,505.0,1.8130838312720927
506,506.0,0.6559075625140144
507,507.0,0.5663261082940578
508,508.0,0.16091369351971663
509,509.0,1.125448496204473
510,510.0,0.4819479724063139
511,511.0,0.2950329427348492
512,512.0,0.2811996572154976
513,513.0,1.1575158937495325
514,514.0,0.20391613671972175
515,515.0,1.4699661669936064
516,516.0,0.291201777004235
517,517.0,1.7134086105576984
518,518.0,0.44039947865266427
519,519.0,0.449319584986267
520,520.0,1.1512515130267835
521,521.0,0.9556676399282682
522,522.0,0.6611689509716892
523,523.0,0.6395428377889841
524,524.0,0.796536067710739
525,525.0,0.5831804234358807
526,526.0,1.2274752991391908
527,527.0,0.36811141202396164
528,528.0,0.49850219992736416
529,529.0,0.23805366014524343
530,530.0,0.8386342674001651
531,531.0,0.5506513456124672
532,532.0,1.8421773529367218
533,533.0,0.9877731823832673
534,534.0,0.16992929865368464
535,535.0,0.22316267479136634
536,536.0,2.1030479141943434
537,537.0,0.5680506177120251
538,538.0,0.6320068709363768
539,539.0,0.2788713966260277
540,540.0,1.6771184423257925
541,541.0,2.169746998605585
542,542.0,0.06910100358823153
543,543.0,3.007150703775456
544,544.0,0.9896803578198018
545,545.0,0.31106138441582504
546,546.0,0.6133017553976464
547,547.0,0.3105773450706332
548,548.0,0.8760244164398541
549,549.0,0.9970278659210008
550,550.0,0.15294464882118308
551,551.0,1.3430516393982939
552,552.0,0.8361523420549253
553,553.0,0.5230343877866843
554,554.0,1.1805539749528182
555,555.0,0.5599348750682878
556,556.0,0.43199146853929815
557,557.0,0.5496593419453147
558,558.0,0.3551527094426831
559,559.0,0.9098981382773471
560,560.0,1.0703400232591573
561,561.0,1.7935313754122069
562,562.0,0.6457648283856997
563,563.0,1.082361246522168
564,564.0,1.1712164885293657
565,565.0,0.9889408880166065
566,566.0,0.4581994389714978
567,567.0,0.5623433843443171
568,568.0,1.4279877867117812
569,569.0,0.7969478143922795
570,570.0,1.6629139787682776
571,571.0,1.4460148381562574
572,572.0,0.8537622485827241
573,573.0,0.2323007026766466
574,574.0,1.4037283937507832
575,575.0,0.5140616538375395
576,576.0,1.1125305590341492
577,577.0,0.3097020102685579
578,578.0,0.20831999619122196
579,579.0,0.5307017459711058
580,580.0,0.4656671726429424
581,581.0,1.6104806809401946
582,582.0,0.537781237452906
583,583.0,0.7559963416984538
584,584.0,0.8074073329397369
585,585.0,0.31344615129418796
586,586.0,0.19349433180558112
587,587.0,1.108003052039153
588,588.0,2.299880278273063
589,589.0,0.6889655607033202
590,590.0,0.6996614417367516
591,591.0,0.4326704942497486
592,592.0,1.4266248591533943
593,593.0,1.2167132384421615
594,594.0,0.7366999969493613
595,595.0,0.12727022637561763
596,596.0,0.7137286215425879
597,597.0,0.4100761820710609
598,598.0,1.3197852237992411
599,599.0,0.6162461385295795
600,600.0,0.10885521933330855
601,601.0,1.6885338954969633
602,602.0,1.4232261779328397
603,603.0,1.6802295209153335
604,604.0,1.3777762286521595
605,605.0,1.533286208405231
606,606.0,1.308348809545023
607,607.0,1.4797445362689658
608,608.0,0.6888422388283713
609,609.0,1.3682160901158469
610,610.0,1.8378923839357189
611,611.0,0.8196947193789219
612,612.0,0.9499412824823148
613,613.0,0.0942723785296797
614,614.0,0.9318372544146464
615,615.0,1.7981294255025368
616,616.0,0.40269309144900284
617,617.0,0.6940722540608651
618,618.0,0.5936089821632491
619,619.0,1.1898291881108911
620,620.0,0.5626043683153333
621,621.0,0.5969609082881111
622,622.0,1.1973310533421595
623,623.0,1.2788981209962975
624,624.0,1.3314434951930492
625,625.0,0.5164232542274705
626,626.0,0.990850923875548
627,627.0,0.9289042353339817
628,628.0,0.06541094084638095
629,629.0,0.5425140930698507
630,630.0,0.14566401696158762
631,631.0,0.14494728808399945
632,632.0,0.35059794646065223
633,633.0,0.2686575092482607
634,634.0,1.0258532543799372
635,635.0,0.9478276431530674
636,636.0,1.3272435711141042
637,637.0,0.638956896533206
638,638.0,0.9626698371695486
639,639.0,0.2409955661047391
640,640.0,0.46557499432322097
641,641.0,0.3032006378216207
642,642.0,1.2214556014849292
643,643.0,1.2051623147717379
644,644.0,0.815446931922396
645,645.0,0.22222534906398525
646,646.0,0.913350354057069
647,647.0,0.6989162650177911
648,648.0,0.44068809240453544
649,649.0,0.6859319152257546
650,650.0,0.2174923554634643
651,651.0,0.9222558344483426
652,652.0,1.0417572427448147
653,653.0,1.9356856360608914
654,654.0,1.893206244541249
655,655.0,0.820965474755427
656,656.0,0.2769563196847197
657,657.0,0.24526129783075953
658,658.0,2.2289318825079336
659,659.0,1.3962479088578077
660,660.0,0.6501745134229988
661,661.0,0.37558010236485034
662,662.0,0.5699960937910402
663,663.0,1.277768922330421
664,664.0,0.5648146058046534
665,665.0,0.788763785800145
666,666.0,0.5255924520747802
667,667.0,0.6650872119561595
668,668.0,0.6597622155909919
669,669.0,0.7252219731458537
670,670.0,0.3274126447050583
671,671.0,1.6122697381674203
672,672.0,0.11496381270004064
673,673.0,1.0556629810460136
674,674.0,0.1309060042474338
675,675.0,0.32432090897358834
676,676.0,0.2684332741217031
677,677.0,1.454763186780541
678,678.0,0.04814030177814051
679,679.0,1.3397396771739738
680,680.0,2.5355231032424608
681,681.0,0.7714824679039209
682,682.0,1.2122364590482293
683,683.0,0.39912486075212605
684,684.0,0.3180182793414658
685,685.0,0.33004679816823385
686,686.0,0.7151122349931002
687,687.0,0.14927749511573765
688,688.0,0.0989681724482179
689,689.0,1.2120292688493615
690,690.0,0.3901392049345556
691,691.0,0.6378557605526944
692,692.0,0.40650933152184693
693,693.0,1.7522172943499261
694,694.0,1.636798318299849
695,695.0,0.4450281469886651
696,696.0,0.2782630151045508
697,697.0,0.3559944302671125
698,698.0,0.35818929478523004
699,699.0,1.5349823476544793
700,700.0,0.547763143978291
701,701.0,0.8924830062014224
702,702.0,0.8194505265990835
703,703.0,1.1537062123054274
704,704.0,1.5105661333845795
705,705.0,0.46606759266455167
706,706.0,0.2253240588936475
707,707.0,0.2318195813480796
708,708.0,0.7700675122700921
709,709.0,1.3789722677319158
710,710.0,0.08622655130154243
711,711.0,1.7358464706962677
712,712.0,1.576176638931146
713,713.0,2.0008168161124886
714,714.0,0.8183540601445932
715,715.0,0.5468554306033921
716,716.0,0.8166358177218612
717,717.0,1.207109023876839
718,718.0,0.270807817504578
719,719.0,0.3769078483117649
720,720.0,0.2616348658128645
721,721.0,0.32199128614784106
722,722.0,0.6392771680429806
723,723.0,2.24755318368087
724,724.0,0.1097874105127685
725,725.0,0.6173474946887542
726,726.0,0.43651665434795395
727,727.0,0.2875859129278352
728,728.0,1.447957531346168
729,729.0,0.8475387046549631
730,730.0,1.4286015740744438
731,731.0,0.8724806657344018
732,732.0,1.7302116282472153
733,733.0,0.4953613568452947
734,734.0,0.2564926553985736
735,735.0,0.8039393740367975
736,736.0,1.8272431976091648
737,737.0,0.43245058726425023
738,738.0,0.7013049358713426
739,739.0,0.27124751011368453
740,740.0,0.7252999753581725
741,741.0,0.4051965294775904
742,742.0,0.8720769207496808
743,743.0,0.42883329299196876
744,744.0,0.44685602418965864
745,745.0,0.7325578362131668
746,746.0,0.6776321281439874
747,747.0,2.3591941350278587
748,748.0,0.9370890354156938
749,749.0,0.2149566425032511
750,750.0,0.1817964783436363
751,751.0,0.12307589334973454
752,752.0,0.29873624083627814
753,753.0,3.7883563201496795
754,754.0,1.1935331483727738
755,755.0,0.401053674813116
756,756.0,0.4830729923290724
757,757.0,0.8046286871565196
758,758.0,0.4901564395259565
759,759.0,0.2562580294936733
760,760.0,0.15800923358859892
761,761.0,0.34598284825879855
762,762.0,1.5865871338126802
763,763.0,0.622308148623956
764,764.0,0.4313242844488492
765,765.0,0.39647777787383187
766,766.0,0.5765208523072494
767,767.0,2.1511272192547906
768,768.0,0.552669535375874
769,769.0,0.4313898250668777
770,770.0,0.8295598685353479
771,771.0,0.07071656338784092
772,772.0,0.8339190839332594
773,773.0,0.4953122949596885
774,774.0,0.20042494013777049
775,775.0,0.5073489409725225
776,776.0,0.9623196719576341
777,777.0,1.1170185329799838
778,778.0,0.8012727242153384
779,779.0,0.2810911934617664
780,780.0,0.6866314903543091
781,781.0,0.11523747570527827
782,782.0,0.14359033539909927
783,783.0,0.960334948712049
784,784.0,0.8963489778294199
785,785.0,0.25718720485068547
786,786.0,1.3531176074793074
787,787.0,0.4233602614098818
788,788.0,1.2474010580839627
789,789.0,0.7370068063963906
790,790.0,0.5094502852933386
791,791.0,1.3485933523696967
792,792.0,0.5571243915756618
793,793.0,0.9942419135164405
794,794.0,0.5943873062818897
795,795.0,0.19502346412340713
796,796.0,0.4397889742723328
797,797.0,0.3143095138873257
798,798.0,1.2842865540036068
799,799.0,1.0943746071051061
800,800.0,0.7288652519007337
801,801.0,1.1403444334460335
802,802.0,0.5528460540922341
803,803.0,0.6945912791610722
804,804.0,0.24928375681742526
805,805.0,0.8456928178933617
806,806.0,1.827461377204696
807,807.0,0.8448836909703564
808,808.0,1.4897346366257662
809,809.0,0.7431642173505711
810,810.0,0.4026609805722941
811,811.0,0.3191290062046318
812,812.0,0.47120471835962446
813,813.0,1.119993659976273
814,814.0,0.7124798076643133
815,815.0,1.5060846991092134
816,816.0,0.6195064767969826
817,817.0,0.03171672392017686
818,818.0,0.33911810578836626
819,819.0,0.44587373808996433
820,820.0,0.8780804565989733
821,821.0,1.0492625157617537
822,822.0,0.6125797980414727
823,823.0,0.503058921044732
824,824.0,0.7950143113639545
825,825.0,1.8067656797893767
826,826.0,1.8077099849620804
827,827.0,0.24364350677371258
828,828.0,0.5805634148042336
829,829.0,1.015944213413807
830,830.0,0.20816527704824273
831,831.0,0.5865282851883127
832,832.0,0.6545223321947417
833,833.0,1.1344964752381408
834,834.0,0.17801169175016027
835,835.0,0.4030624774458963
836,836.0,0.3392506339955615
837,837.0,0.2794501777422063
838,838.0,0.422549306813857
839,839.0,0.7768207686487095
840,840.0,0.34449352266895494
841,841.0,2.0078424167141153
842,842.0,1.4962932668985556
843,843.0,1.2708168365471149
844,844.0,0.7175109341053245
845,845.0,1.4957621933368441
846,846.0,0.32601989097680806
847,847.0,0.35947051354342413
848,848.0,0.3526229773196696
849,849.0,1.1938971585438665
850,850.0,1.144662943052181
851,851.0,0.8355337368407308
852,852.0,1.7149666660340654
853,853.0,0.9871660574189667
854,854.0,0.4880660924406982
855,855.0,0.7019009832204993
856,856.0,1.1749542761400265
857,857.0,1.0684356051115713
858,858.0,0.08950865051975262
859,859.0,0.8703967017990493
860,860.0,2.0712574363766856
861,861.0,0.08048832149355178
862,862.0,1.6651596264122657
863,863.0,0.02861423130010276
864,864.0,1.4771013060353766
865,865.0,1.3842875771337566
866,866.0,0.08235469727383639
867,867.0,0.7367055503546394
868,868.0,0.9694768353020313
869,869.0,0.2849455076449933
870,870.0,0.3675279555762401
871,871.0,0.4466684962852568
872,872.0,0.8155601034581036
873,873.0,0.8049415110472462
874,874.0,1.682401342350038
875,875.0,1.8362517463701487
876,876.0,0.7227583627554461
877,877.0,3.996635273350698
878,878.0,0.4089733943926229
879,879.0,0.7802887268024421
880,880.0,0.7122525669348121
881,881.0,0.28167686750065984
882,882.0,0.2663545057495354
883,883.0,0.19976911952443724
884,884.0,0.5149871558471047
885,885.0,0.9505722494997889
886,886.0,0.6139511181379287
887,887.0,0.4312996587766362
888,888.0,1.3371369724769882
889,889.0,0.6104385353134776
890,890.0,0.6473632411570639
891,891.0,1.2809186016465668
892,892.0,0.3088575756210965
893,893.0,1.2200714320630517
894,894.0,0.6334984193557217
895,895.0,0.797655208207004
896,896.0,0.03997277586838718
897,897.0,0.28740655807529564
898,898.0,0.7408604053849965
899,899.0,0.8174940721254421
900,900.0,0.16611226333460144
901,901.0,0.12791271014289848
902,902.0,1.297097393590785
903,903.0,0.2920892569037379
904,904.0,0.8320228195071074
905,905.0,1.0870745513144315
906,906.0,1.1870877424064847
907,907.0,1.6887326726055725
908,908.0,0.44170919429762523
909,909.0,0.1140779754039316
910,910.0,0.8152147604618809
911,911.0,1.2788876793608843
912,912.0,0.17359307123785525
913,913.0,0.6611142872443146
914,914.0,1.3576209394893097
915,915.0,0.38266587375371197
916,916.0,0.49383794866272895
917,917.0,0.6751503370620697
918,918.0,0.7442342104356888
919,919.0,1.2735836760540487
920,920.0,0.6251876610811964
921,921.0,0.8864089505233637
922,922.0,0.8965015106842976
923,923.0,0.5500421334145438
924,924.0,0.7786104879902344
925,925.0,0.5867575356578898
926,926.0,0.7776320501369888
927,927.0,1.5614022872605366
928,928.0,1.774904421126122
929,929.0,0.19299792836768545
930,930.0,0.4322371958070106
931,931.0,0.49260933720071426
932,932.0,1.0746523903990313
933,933.0,0.6797703173788285
934,934.0,0.6959470791536846
935,935.0,2.460465887846154
936,936.0,0.6457612359003565
937,937.0,1.7312469910626238
