,TYPE,SLOPE
91,SAME,0.158961522922554
92,SAME,0.16189378607538388
93,SAME,0.1833526264880315
94,SAME,0.11957726718609109
95,SAME,0.2281382968966304
96,SAME,0.18444842775184847
97,SAME,0.18778729385347298
98,SAME,0.21620198144556393
99,SAME,0.23719404069924593
100,SAME,0.1312632591655163
101,SAME,0.15920913832335365
102,SAME,0.18192093286178684
103,SAME,0.1956904960643674
104,SAME,0.24775380607119946
105,SAME,0.1485141129910354
106,SAME,0.14341928801522086
107,SAME,0.1579084426316226
108,SAME,0.16649050307828606
109,SAME,0.16323665085156827
110,SAME,0.19213471635683085
111,SAME,0.22929112995652834
112,SAME,0.1577306606988447
113,SAME,0.12134097188949786
114,SAME,0.1350130885452347
115,SAME,0.1946283522703221
116,SAME,0.15127035304947423
117,SAME,0.21517862742677193
118,SAME,0.16969105336032234
119,SAME,0.11794236915661532
120,SAME,0.13892644329357792
121,SAME,0.25494709745523814
122,SAME,0.18040000132518005
123,SAME,0.16001185319070532
124,SAME,0.2317704101664756
125,SAME,0.16889299608014133
126,SAME,0.18572342195785588
127,SAME,0.21993972368825151
128,SAME,0.10796528606601817
129,SAME,0.22242004100003032
130,SAME,0.1545995033285339
131,SAME,0.23971231136342194
132,SAME,0.1624307736561034
133,SAME,0.1532369997710988
134,SAME,0.1511275971954317
135,SAME,0.11001935586628815
136,SAME,0.17210311868009398
137,SAME,0.18849129755467775
138,SAME,0.16826863030794403
139,SAME,0.1594878951977871
140,SAME,0.19575747308269936
141,SAME,0.10485069761352243
142,SAME,0.19029136788728954
143,SAME,0.1891120047403798
144,SAME,0.15506925991568368
145,SAME,0.17292579442184147
146,SAME,0.2153188632584921
147,SAME,0.187157440351132
148,SAME,0.12310898977311709
149,SAME,0.16647660456620567
150,SAME,0.21351663380602087
151,SAME,0.2034543612632505
152,SAME,0.14493943958399547
153,SAME,0.14864516785773052
154,SAME,0.21959284846349086
155,SAME,0.12680728447960685
156,SAME,0.1332908033746955
157,SAME,0.18894412224611332
158,SAME,0.16983040621628331
159,SAME,0.22339709083399967
160,SAME,0.20963128853186472
161,SAME,0.11133725500382081
162,SAME,0.1650871382122599
163,SAME,0.21555619404241846
164,SAME,0.20213269941326734
165,SAME,0.18109882074769887
166,SAME,0.09825021268251087
167,SAME,0.25637376699503867
168,SAME,0.21915783948561945
169,SAME,0.24375661174406402
170,SAME,0.17589833434847646
171,SAME,0.2164043342216576
172,SAME,0.13184655841595427
173,SAME,0.19165567101317743
174,SAME,0.2134488281788225
175,SAME,0.22100335626651463
176,SAME,0.18859565071199305
177,SAME,0.16472114289693335
178,SAME,0.21278757605219653
179,SAME,0.18511392361696666
180,SAME,0.18522628415689452
181,SAME,0.13629712752520773
182,SAME,0.2107983609508496
183,SAME,0.16139162544961969
184,SAME,0.16477582844929642
185,SAME,0.17281046592414342
186,SAME,0.19757593916598157
187,SAME,0.1750868285779636
188,SAME,0.19216286443443725
189,SAME,0.2696523600671068
190,SAME,0.17596430388595966
191,SAME,0.19903652249263004
192,SAME,0.2113286610872625
193,SAME,0.15831979843813357
194,SAME,0.17567130539091697
195,SAME,0.16865114117969096
196,SAME,0.11682709306739046
197,SAME,0.12801081462930325
198,SAME,0.11184704828994958
199,SAME,0.21803580222227611
200,SAME,0.209421964923214
201,SAME,0.1668548848619254
202,SAME,0.1256382509258058
203,SAME,0.17685364997446243
204,SAME,0.15665848026229084
205,SAME,0.15360265416066762
206,SAME,0.1592198607533012
207,SAME,0.23025663668120147
208,SAME,0.2319259267693148
209,SAME,0.1510451402351221
210,SAME,0.16024605944366102
211,SAME,0.16447646268556368
212,SAME,0.2182648705831765
213,SAME,0.1744777628312251
214,SAME,0.1733068263945659
215,SAME,0.17359605307852066
216,SAME,0.21935734304612028
217,SAME,0.1612491032129122
218,SAME,0.16196286850721697
219,SAME,0.17450069346177555
220,SAME,0.15447139120152634
221,SAME,0.20672632469480226
222,SAME,0.10439221244960072
223,SAME,0.16236722098810882
224,SAME,0.16480869916068278
225,SAME,0.2290980563562723
226,SAME,0.17882821316037645
227,SAME,0.18965013551681448
228,SAME,0.10168866137881234
229,SAME,0.18360444890453204
230,SAME,0.18363082664203018
231,SAME,0.18048225687507669
232,SAME,0.201229149900521
233,SAME,0.1593763084301223
234,SAME,0.22123357694316706
235,SAME,0.25669026716711296
236,SAME,0.17769329103920503
237,SAME,0.20613821442291103
238,SAME,0.14481525640992998
239,SAME,0.20626529649925154
240,SAME,0.18657254813250337
241,SAME,0.2312913271304863
242,SAME,0.0965627976460265
243,SAME,0.08035784913224106
244,SAME,0.14929666370057051
245,SAME,0.15144169558010728
246,SAME,0.15838220477252177
247,SAME,0.18252991672477054
248,SAME,0.23359397617419203
249,SAME,0.17929197479494702
250,SAME,0.20360814322197046
251,SAME,0.19333693509811142
252,SAME,0.18457657199437025
253,SAME,0.2060358436961657
254,SAME,0.18094687502102
255,SAME,0.18229442199425006
256,SAME,0.18263043500615328
257,SAME,0.23176097479533783
258,SAME,0.18907064444069285
259,SAME,0.1327658651974944
260,SAME,0.1810766777176159
261,SAME,0.17186349149130195
262,SAME,0.25672880377041407
263,SAME,0.1916286188607436
264,SAME,0.20251103815966953
265,SAME,0.18765636649827447
266,SAME,0.11600320958805573
267,SAME,0.2883751138000839
268,SAME,0.23732403774766367
269,SAME,0.1898320074651428
270,SAME,0.14721204002746704
271,SAME,0.18786000754054588
272,SAME,0.11743077697033215
273,SAME,0.11330160790354385
274,SAME,0.18217860062319596
275,SAME,0.16540422458813692
276,SAME,0.17890190083785415
277,SAME,0.15909355949114437
278,SAME,0.10031182511527181
279,SAME,0.15159676109197687
280,SAME,0.19562945728636902
281,SAME,0.19255763047564464
282,SAME,0.16962473297035066
283,SAME,0.1416596839843672
284,SAME,0.14420504116058752
285,SAME,0.238194170996655
286,SAME,0.2487375012546263
287,SAME,0.15014384124493302
288,SAME,0.14253410095352942
289,SAME,0.21297656292320644
290,SAME,0.23985770379478505
291,SAME,0.1945519404523007
292,SAME,0.19639656542266165
293,SAME,0.09417204219774178
294,SAME,0.09122861837165865
295,SAME,0.11010784120224586
296,SAME,0.1362730019939367
297,SAME,0.16157880561187554
298,SAME,0.15312875115822566
299,SAME,0.15644541449263819
300,SAME,0.16922793412148426
301,SAME,0.20432660253423113
302,SAME,0.1552581843770836
303,SAME,0.17114830634873876
304,SAME,0.19388843641992984
305,SAME,0.19348320957962548
306,SAME,0.18777776456887119
307,SAME,0.16008921605777615
308,SAME,0.19338089216257162
309,SAME,0.1739195656592518
310,SAME,0.20585565226010905
311,SAME,0.1860534507786994
312,SAME,0.1824320768621507
313,SAME,0.12478013673211091
314,SAME,0.14429997087158136
315,SAME,0.15377692207678897
316,SAME,0.13054211496488266
317,SAME,0.17760737298149615
318,SAME,0.12825922442872206
319,SAME,0.12440643571782276
320,SAME,0.22969970607695805
321,SAME,0.18814935767460308
322,SAME,0.1854403439936492
323,SAME,0.11939831941263616
324,SAME,0.1509020588210676
325,SAME,0.1946877655327837
326,SAME,0.15452047549103634
327,SAME,0.15319950407319335
328,SAME,0.149059948940386
329,SAME,0.1686778989834198
330,SAME,0.13961046499848914
331,SAME,0.23433447934313523
332,SAME,0.1445997860735082
333,SAME,0.19147202761455187
334,SAME,0.15591144520078096
335,SAME,0.17323272735181708
336,SAME,0.24453562188923786
337,SAME,0.24312887135724615
338,SAME,0.17539689562273483
339,SAME,0.1441051186428478
340,SAME,0.1895459635959981
341,SAME,0.05643163210570441
342,SAME,0.1736313746432742
343,SAME,0.1700468286804968
344,SAME,0.19805645008941258
345,SAME,0.213271607431754
346,SAME,0.1832695486610678
347,SAME,0.14707449362474084
348,SAME,0.16148802117142155
349,SAME,0.17056807837050253
350,SAME,0.2469671644558552
351,SAME,0.20012459642933506
352,SAME,0.1869732897691958
353,SAME,0.2036074516263465
354,SAME,0.18188625898283756
355,SAME,0.22865085762199078
356,SAME,0.18188447319706746
357,SAME,0.16342109220852227
358,SAME,0.2293855495764676
359,SAME,0.20322817915795946
360,SAME,0.19623123777984894
361,SAME,0.21058294277868814
362,SAME,0.1989126962779414
363,SAME,0.1368805997774596
364,SAME,0.2969679556453442
365,SAME,0.17865977006741204
366,SAME,0.14339059751775898
367,SAME,0.12027281115421354
368,SAME,0.18752151099118533
369,SAME,0.1820368407246672
370,SAME,0.2696095667829112
371,SAME,0.22956800624148027
372,SAME,0.17694099042978773
373,SAME,0.15260587732656206
374,SAME,0.14720400027738506
375,SAME,0.15995973086117393
376,SAME,0.21072961533648726
377,SAME,0.20935845227638827
378,SAME,0.20761350473169715
379,SAME,0.2300254128352302
380,SAME,0.16400674855206065
381,SAME,0.1712176440836272
382,SAME,0.17512477284219796
383,SAME,0.21307255524426447
384,SAME,0.16069060008819194
385,SAME,0.12477587186419319
386,SAME,0.16759257327344834
387,SAME,0.19114054631062624
388,SAME,0.1028892140878249
389,SAME,0.1793063231358103
390,SAME,0.07421473697943715
391,SAME,0.2009706611162866
392,SAME,0.08941575627948085
393,SAME,0.18850764566208142
394,SAME,0.12161990274961582
395,SAME,0.23410628979646259
396,SAME,0.14713378045782577
397,SAME,0.19033436477124394
398,SAME,0.14524943675792937
399,SAME,0.16931590684527345
400,SAME,0.21182494813768346
401,SAME,0.19302307791210738
402,SAME,0.17665572719465036
403,SAME,0.1805549185286671
404,SAME,0.21203655655021003
405,SAME,0.171368098285569
406,SAME,0.18588433542341107
407,SAME,0.22529760305673358
408,SAME,0.1916286188607437
409,SAME,0.19304721620512824
410,SAME,0.24436674975574268
411,SAME,0.12719342527468186
412,SAME,0.15300732991412627
413,SAME,0.2121164696765049
414,SAME,0.19145964661971854
415,SAME,0.09798474605123123
416,SAME,0.13166681910496755
417,SAME,0.19635890299128728
418,SAME,0.1587615953016144
419,SAME,0.13553620362483815
420,SAME,0.19874067219052488
421,SAME,0.14790145034913965
422,SAME,0.21099547563606066
423,SAME,0.17196267468669435
424,SAME,0.163944863142579
425,SAME,0.19375417398378744
426,SAME,0.19669223002039432
427,SAME,0.17086325535126828
428,SAME,0.16827812435120382
429,SAME,0.14320380246137218
430,SAME,0.17181908110573899
431,SAME,0.17322202116759788
432,SAME,0.1473245734986375
433,SAME,0.1747056770047747
434,SAME,0.163416975596515
435,SAME,0.1696710254844328
436,SAME,0.2043833715157261
437,SAME,0.15473229983213604
438,SAME,0.21445600882745938
439,SAME,0.10176451257293403
440,SAME,0.1610390529209266
441,SAME,0.14853969598538758
442,SAME,0.1519450225556361
443,SAME,0.14344390814321695
444,SAME,0.17503242961094026
445,SAME,0.08326577051305524
446,SAME,0.12537180466301998
447,SAME,0.2349338384971205
448,SAME,0.20034741573440845
449,SAME,0.2095686627922946
450,SAME,0.16624052132210076
451,SAME,0.19181818681194648
452,SAME,0.11768628069237547
453,SAME,0.1538355202481734
454,SAME,0.20423290488767012
455,SAME,0.2200385734292285
456,SAME,0.22893121316133339
457,SAME,0.184348288767685
458,SAME,0.1390768393522103
459,SAME,0.18147634964980267
460,SAME,0.15802533861185944
461,SAME,0.16860059197908142
462,SAME,0.19178906163469248
463,SAME,0.13089765259366734
464,SAME,0.12359003237626198
465,SAME,0.18150622222776586
466,SAME,0.2017392359136616
467,SAME,0.1387436099658402
468,SAME,0.21674727870299892
469,SAME,0.1550921302184303
470,SAME,0.23515588566465226
471,SAME,0.18190541708402647
472,SAME,0.18977719095772608
473,SAME,0.20559892219226417
474,SAME,0.2371205656907474
475,SAME,0.19535051005458579
476,SAME,0.21200186597487972
477,SAME,0.14251262604816578
478,SAME,0.17520298443232968
479,SAME,0.19869433257146013
480,SAME,0.18355489024068294
481,SAME,0.24347801012661635
482,SAME,0.12829702989282613
483,SAME,0.2059264681255471
484,SAME,0.19238598170775958
485,SAME,0.1268863800018759
486,SAME,0.16197617434561978
487,SAME,0.12881457924505849
488,SAME,0.2120988099787797
489,SAME,0.15431009281945698
490,SAME,0.13890507653546907
491,SAME,0.2017299928747658
492,SAME,0.11669163561590365
493,SAME,0.2362732665172142
494,SAME,0.1698153814391104
495,SAME,0.135099030178553
496,SAME,0.22219945499019578
497,SAME,0.23069686180812465
498,SAME,0.19373319974220632
499,SAME,0.19449766148031283
500,SAME,0.1463211596893851
501,SAME,0.23220147355700105
502,SAME,0.15139340101213133
503,SAME,0.10829293252970121
504,SAME,0.24352605914125205
505,SAME,0.24707241240502278
506,SAME,0.19984840359803532
507,SAME,0.19790773343201543
508,SAME,0.1953782324167469
509,SAME,0.16068879504625114
510,SAME,0.1475982059283557
511,SAME,0.18326308899405364
512,SAME,0.19201747672214023
513,SAME,0.2723625283164937
514,SAME,0.21531722540572412
515,SAME,0.1293383490981092
516,SAME,0.18028614692234204
517,SAME,0.12428153393958877
518,SAME,0.20243621522635807
519,SAME,0.1396555409324046
520,SAME,0.14684942648574018
521,SAME,0.1623997280536882
522,SAME,0.19841234617581704
523,SAME,0.09481934567263071
524,SAME,0.18980969080479942
525,SAME,0.19791558493197164
526,SAME,0.14945573513801957
527,SAME,0.19516210187904584
528,SAME,0.15287614605696137
529,SAME,0.14873685657783112
530,SAME,0.1558109395297782
531,SAME,0.17074712687314075
532,SAME,0.19258842058160805
533,SAME,0.13908087362731605
534,SAME,0.20203708820953228
535,SAME,0.21786386749015366
536,SAME,0.14314344013010669
537,SAME,0.22183469939902067
538,SAME,0.1562652201377002
539,SAME,0.25233244865606486
540,SAME,0.13602442266497786
541,SAME,0.22894996341753077
542,SAME,0.19042393239577066
543,SAME,0.22014881625761368
544,SAME,0.15583938627740956
545,SAME,0.25770558992808074
546,SAME,0.17303923070844202
547,SAME,0.15259159132058792
548,SAME,0.15485209070722242
549,SAME,0.1628136218853458
550,SAME,0.07859389578680522
551,SAME,0.11169285978787788
552,SAME,0.15173670713869114
553,SAME,0.23954722482304366
554,SAME,0.18511730652139657
555,SAME,0.18580548958343684
556,SAME,0.16713450181415465
557,SAME,0.1876263575603845
558,SAME,0.1969420393046367
559,SAME,0.11311293837246994
560,SAME,0.16810769261354178
561,SAME,0.18450161995069184
562,SAME,0.2448939238117134
563,SAME,0.2307008507439029
564,SAME,0.2005975576953981
565,SAME,0.23832349993443
566,SAME,0.1921941141603021
567,SAME,0.192799685254523
568,SAME,0.21530291313248598
569,SAME,0.2103298129003414
570,SAME,0.15727022914651764
571,SAME,0.10462154679542966
572,SAME,0.21771942560638127
573,SAME,0.23075393078158918
574,SAME,0.11088318899039054
575,SAME,0.14171325903333395
576,SAME,0.17833042285771233
577,SAME,0.2539753445662224
578,SAME,0.1624550977469721
579,SAME,0.17684879541412177
580,SAME,0.22988953427750852
581,SAME,0.15885047275186143
582,SAME,0.16328062184505635
583,SAME,0.20647223208510662
584,SAME,0.159730888283363
585,SAME,0.15361001162513377
586,SAME,0.13013902794055665
587,SAME,0.19127796310130443
588,SAME,0.1500926358077921
589,SAME,0.1425112518510459
590,SAME,0.21400494832013645
591,SAME,0.16716282320901973
592,SAME,0.21868659314844127
593,SAME,0.21549974461500246
594,SAME,0.2601767773516888
595,SAME,0.1784405368765239
596,SAME,0.1872682144875987
597,SAME,0.1948872310445743
598,SAME,0.11877589664722898
599,SAME,0.12908934772924172
600,SAME,0.15539341503328105
601,SAME,0.18444890738464473
602,SAME,0.12556067208629487
603,SAME,0.12956410674865318
604,SAME,0.18934486438362996
605,SAME,0.12829215995425133
606,SAME,0.19926903895917567
607,SAME,0.20500433251716185
608,SAME,0.14925472849291707
609,SAME,0.10854929492770932
610,SAME,0.1831524146301901
611,SAME,0.1825813257731269
612,SAME,0.20030793535866484
613,SAME,0.19089540935307586
614,SAME,0.06718126456273903
615,SAME,0.18591046037540349
616,SAME,0.16654085206653596
617,SAME,0.16741617862699917
618,SAME,0.1301998771111221
619,SAME,0.1579071700537484
620,SAME,0.1226614069698098
621,SAME,0.18718573147533496
622,SAME,0.12871916092592647
623,SAME,0.18631847096703252
624,SAME,0.19170496923558256
625,SAME,0.17212514348727181
626,SAME,0.1476351423789794
627,SAME,0.18368032306386842
628,SAME,0.27010689461148696
629,SAME,0.24217659603234132
630,SAME,0.15236467420800506
631,SAME,0.2345553455386108
632,SAME,0.1879950379148338
633,SAME,0.14370097884991348
634,SAME,0.17095641891210217
635,SAME,0.148855487819463
636,SAME,0.18756816454554479
637,SAME,0.1874108620655219
638,SAME,0.15012538102134024
639,SAME,0.23352758426973133
640,SAME,0.12001805566266527
641,SAME,0.15796581659672462
642,SAME,0.19613318288154916
643,SAME,0.10247098937770498
644,SAME,0.14688987741976786
645,SAME,0.16151299111764048
646,SAME,0.17188417266390452
647,SAME,0.10107482692703376
648,SAME,0.1867855972547242
649,SAME,0.2631364628562843
650,SAME,0.21192580149114454
651,SAME,0.24017897966581828
652,SAME,0.1264890093499807
653,SAME,0.14667374239390754
654,SAME,0.16660296158784743
655,SAME,0.1925724807410971
656,SAME,0.16443316644600106
657,SAME,0.21748761332527877
658,SAME,0.2685318274767703
659,SAME,0.21855431689765834
660,SAME,0.22256115874255333
661,SAME,0.1636170891896371
662,SAME,0.19521263145552736
663,SAME,0.1850864652227308
664,SAME,0.16930068038808782
665,SAME,0.20993399331849372
666,SAME,0.1607986198241771
667,SAME,0.1831874405718339
668,SAME,0.21132449307696752
669,SAME,0.1977275607675058
670,SAME,0.20860667360114465
671,SAME,0.18014220667765363
672,SAME,0.21353268702038014
673,SAME,0.11890784028530559
674,SAME,0.13042592367628777
675,SAME,0.12910724390848458
676,SAME,0.21787688581190892
677,SAME,0.20897039798702274
678,SAME,0.25245320194915627
679,SAME,0.20191553787079516
680,SAME,0.20413231340468538
681,SAME,0.1638762319028609
682,SAME,0.23409076913828014
683,SAME,0.19584658360104185
684,SAME,0.1661974609293203
685,SAME,0.152013358376699
686,SAME,0.14783850716435037
687,SAME,0.18623018966080146
688,SAME,0.169270530820275
689,SAME,0.10887172009949768
690,SAME,0.12174819130590173
691,SAME,0.19060149285919023
692,SAME,0.15858223621960016
693,SAME,0.1612322195682567
694,SAME,0.1563439394332643
695,SAME,0.21342968411426289
696,SAME,0.17568872810030844
697,SAME,0.12961117139963968
698,SAME,0.15089175857528514
699,SAME,0.15584086342879075
700,SAME,0.22697881308749
701,SAME,0.13883512238365098
702,SAME,0.20128549224200756
703,SAME,0.17976073473893261
704,SAME,0.14284964944641348
705,SAME,0.16157719030126508
706,SAME,0.12619178083291085
707,SAME,0.21273951907205996
708,SAME,0.11549957695184646
709,SAME,0.13467261733806818
710,SAME,0.19580550753341674
711,SAME,0.18768321750352
712,SAME,0.1961078234732782
713,SAME,0.19105402876342623
714,SAME,0.15814117623444604
715,SAME,0.2038955826922191
716,SAME,0.19642443640387278
717,SAME,0.15679113224787997
718,SAME,0.15652362918858867
719,SAME,0.11729227827297621
720,SAME,0.13530888765261764
721,SAME,0.23041426924483502
722,SAME,0.1421923794437337
723,SAME,0.14100041825037307
724,SAME,0.1731475261970439
725,SAME,0.23575452771443436
726,SAME,0.193518407712294
727,SAME,0.14436227262516824
728,SAME,0.19999268945476134
729,SAME,0.13758439860214688
730,SAME,0.23550677379821083
731,SAME,0.14815276741410952
732,SAME,0.11864164500297318
733,SAME,0.18417520306020005
734,SAME,0.14159481423961745
735,SAME,0.11927614199768652
736,SAME,0.19553692927049873
737,SAME,0.16197170816678585
738,SAME,0.19745440715614562
739,SAME,0.15117786341235165
740,SAME,0.17366845821736066
741,SAME,0.14804057115700117
742,SAME,0.19304610563276256
743,SAME,0.19301390309592076
744,SAME,0.1945499293813962
745,SAME,0.15030133591719527
746,SAME,0.17828403490534472
747,SAME,0.18303500694411853
748,SAME,0.1345456664110016
749,SAME,0.11484264316312587
750,SAME,0.1521213946445594
751,SAME,0.1722979452323422
752,SAME,0.2324934556093951
753,SAME,0.24580084694894908
754,SAME,0.16221615841922057
755,SAME,0.17846451542548336
756,SAME,0.18955968478509758
757,SAME,0.17230296514432372
758,SAME,0.16837871827279308
759,SAME,0.07485009080781044
760,SAME,0.1865305479515691
761,SAME,0.12073747805694561
762,SAME,0.14957180502560832
763,SAME,0.18386082350780011
764,SAME,0.1635686425434933
765,SAME,0.2204101495367242
766,SAME,0.19267621589638972
767,SAME,0.16452725476958954
768,SAME,0.19074032836037488
769,SAME,0.18859975603829912
770,SAME,0.18337223268351352
771,SAME,0.13200243356377145
772,SAME,0.20201376049939745
773,SAME,0.17502316277416358
774,SAME,0.23722091721130042
775,SAME,0.15438331795361432
776,SAME,0.15097844245619957
777,SAME,0.11736626572989861
778,SAME,0.24694428508640517
779,SAME,0.12874919903299914
780,SAME,0.2558159519692688
781,SAME,0.1612609253036705
782,SAME,0.17708706679365446
783,SAME,0.12349169021711406
784,SAME,0.2375400103237106
785,SAME,0.19435508741600271
786,SAME,0.1909916174439813
787,SAME,0.17673431809960533
788,SAME,0.14101155012559194
789,SAME,0.16023164787978697
790,SAME,0.16278760790997848
791,SAME,0.15096795883132488
792,SAME,0.12723557771473806
793,SAME,0.16210001570440674
794,SAME,0.11421538651968358
795,SAME,0.1683422883013063
796,SAME,0.12331568161462479
797,SAME,0.18125440045589195
798,SAME,0.19119244838391292
799,SAME,0.11228322916957008
800,SAME,0.16527752244672775
801,SAME,0.19907610953678667
802,SAME,0.2515761110964219
803,SAME,0.20782422881852292
804,SAME,0.16588909920785644
805,SAME,0.2435108561675991
806,SAME,0.1705218691699098
807,SAME,0.2117692301233302
808,SAME,0.2365326604736795
809,SAME,0.17892125549298551
810,SAME,0.15894919152084494
811,SAME,0.1434283372440833
812,SAME,0.11241094307477965
813,SAME,0.17936907242085395
814,SAME,0.18854597256011396
815,SAME,0.10945302345134142
816,SAME,0.18714774472022921
817,SAME,0.23977850787460603
818,SAME,0.1799837725756818
819,SAME,0.20409288136297807
820,SAME,0.16321584861230715
821,SAME,0.1748657664546876
822,SAME,0.15720941210060682
823,SAME,0.17215594782436774
824,SAME,0.15553464942439513
825,SAME,0.17379212687913287
826,SAME,0.1525425515140677
827,SAME,0.20277101273611253
828,SAME,0.1955681310078282
829,SAME,0.18168986132016604
830,SAME,0.1881105442837605
831,SAME,0.05094134090111415
832,SAME,0.2125682437280268
833,SAME,0.17771945452182605
834,SAME,0.18296983065252215
835,SAME,0.22359081082868332
836,SAME,0.09219619433459698
837,SAME,0.15967408433007108
838,SAME,0.22528434645672643
839,SAME,0.20614966609185983
840,SAME,0.19073164486458935
841,SAME,0.20508671001012926
842,SAME,0.16753537270541885
843,SAME,0.1704405833988362
844,SAME,0.1214568597391603
845,SAME,0.23397281836862197
846,SAME,0.21427394047181064
847,SAME,0.136145804837394
848,SAME,0.20166693166575494
849,SAME,0.18810295612353806
850,SAME,0.1605084135679518
851,SAME,0.19388184757620427
852,SAME,0.10672261348738864
853,SAME,0.13321832884544174
854,SAME,0.2064642118873731
855,SAME,0.17784207447414796
856,SAME,0.19430590930048225
857,SAME,0.12380469956187307
858,SAME,0.22606239013954957
859,SAME,0.14716076759486463
860,SAME,0.13995539590603903
861,SAME,0.11095953798684552
862,SAME,0.16397384502954615
863,SAME,0.21154607227478664
864,SAME,0.16560910995507475
865,SAME,0.19102062686408383
866,SAME,0.13555094103576829
867,SAME,0.20316374097264148
868,SAME,0.15303377402601787
869,SAME,0.22908294822421488
870,SAME,0.14259524589334174
871,SAME,0.22047886443433243
872,SAME,0.12613897796853307
873,SAME,0.17575826643433573
874,SAME,0.19718880207843384
875,SAME,0.15554723047992686
876,SAME,0.1248570164162782
877,SAME,0.20522956374407864
878,SAME,0.13454797046008918
879,SAME,0.20104857861688466
880,SAME,0.12405541262668857
881,SAME,0.17856946801298532
882,SAME,0.13824599694927653
883,SAME,0.1833534261279084
884,SAME,0.16633940225468954
885,SAME,0.18568817191086726
886,SAME,0.11846007535323373
887,SAME,0.16725694839833274
888,SAME,0.1842665619522366
889,SAME,0.17985946423276142
890,SAME,0.16819244302085165
891,SAME,0.17190673388985983
892,SAME,0.18577682255381478
893,SAME,0.12778091779707534
894,SAME,0.17403426340610878
895,SAME,0.19047778191318032
896,SAME,0.12144348409205652
897,SAME,0.2095901125008595
898,SAME,0.22198280319638275
899,SAME,0.2518116244074566
900,SAME,0.2350864159608615
901,SAME,0.20838582120911037
902,SAME,0.1278897264327856
903,SAME,0.16339262931946802
904,SAME,0.15234945799649738
905,SAME,0.21933012167160618
906,SAME,0.23205314770488733
907,SAME,0.11121483887642941
908,SAME,0.17019873078339834
909,SAME,0.22712201955655673
910,SAME,0.1896946514351722
911,SAME,0.23738484506865581
912,SAME,0.20078917320000714
913,SAME,0.09317835652275383
914,SAME,0.18040270487398188
915,SAME,0.1502878104581802
916,SAME,0.1960586178521458
917,SAME,0.21465914381094883
918,SAME,0.2022481146178545
919,SAME,0.23727932538679924
920,SAME,0.20371466102309
921,SAME,0.16665505598052327
922,SAME,0.16059976143915622
923,SAME,0.2474654287048902
924,SAME,0.12113633478837665
925,SAME,0.1589323885651055
926,SAME,0.21186612837228314
927,SAME,0.2464463629847701
928,SAME,0.1588744654117035
929,SAME,0.1921528710914072
930,SAME,0.21082311381310392
931,SAME,0.16525593087893192
932,SAME,0.1496731189447017
